StateCode,CountyCode,SiteNum,ParameterCode,POC,Latitude,Longitude,Datum,ParameterName,SampleDuration,PollutantStandard,DateLocal,UnitsOfMeasure,EventType,ObservationCount,ObservationPercent,ArithmeticMean,stMaxValue,stMaxHour,AQI,MethodCode,MethodName,LocalSiteName,Address,StateName,CountyName,CityName,CBSAName,DateOfLastChange,Year,Month,HMSFLAG,HMSFLAGCHECKED,DistinctiveLevel,FireAlongTrajectory,QDratio,Category
6,59,2022,88101,3,33.63003,-117.67593,84.0,2.5,1,<undefined>,2020-10-04,Micrograms/cubic meter (LC),None,24,100,43.370833,61.7,0,,183.0,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,Mission Viejo,26081.0,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,10,1,1,1,0,0.0,0.5
6,59,2022,88101,3,33.63003,-117.67593,84.0,2.5,24,PM25 24-hour 2012,2020-10-04,Micrograms/cubic meter (LC),None,1,100,43.3,43.3,0,120.0,,-,Mission Viejo,26081.0,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,10,1,1,1,0,0.0,0.5
6,59,2022,88101,3,33.63003,-117.67593,84.0,2.5,24,PM25 24-hour 2012,2020-10-04,Micrograms/cubic meter (LC),None,1,100,43.3,43.3,0,120.0,,-,Mission Viejo,26081.0,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,10,1,1,1,0,0.0,0.5
6,59,2022,88101,3,33.63003,-117.67593,84.0,2.5,1,<undefined>,2020-10-05,Micrograms/cubic meter (LC),None,24,100,43.845833,51.7,20,,183.0,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,Mission Viejo,26081.0,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,10,1,1,1,0,0.0,0.5
6,59,2022,88101,3,33.63003,-117.67593,84.0,2.5,1,<undefined>,2020-10-05,Micrograms/cubic meter (LC),None,24,100,43.845833,51.7,20,,183.0,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,Mission Viejo,26081.0,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,10,1,1,1,0,0.0,0.5
6,59,2022,88101,3,33.63003,-117.67593,84.0,2.5,24,PM25 24-hour 2012,2020-10-05,Micrograms/cubic meter (LC),None,1,100,43.8,43.8,0,121.0,,-,Mission Viejo,26081.0,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,10,1,1,1,0,0.0,0.5
6,59,2022,88101,3,33.63003,-117.67593,84.0,2.5,24,PM25 24-hour 2012,2020-10-05,Micrograms/cubic meter (LC),None,1,100,43.8,43.8,0,121.0,,-,Mission Viejo,26081.0,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,10,1,1,1,0,0.0,0.5
6,59,2022,88101,3,33.63003,-117.67593,84.0,2.5,1,<undefined>,2020-10-27,Micrograms/cubic meter (LC),None,24,100,39.670833,86.4,0,,183.0,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,Mission Viejo,26081.0,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,10,1,1,1,0,0.0,0.5
6,59,2022,88101,3,33.63003,-117.67593,84.0,2.5,1,<undefined>,2020-10-27,Micrograms/cubic meter (LC),None,24,100,39.670833,86.4,0,,183.0,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,Mission Viejo,26081.0,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,10,1,1,1,0,0.0,0.5
6,59,2022,88101,3,33.63003,-117.67593,84.0,2.5,24,PM25 24-hour 2012,2020-10-27,Micrograms/cubic meter (LC),None,1,100,39.6,39.6,0,111.0,,-,Mission Viejo,26081.0,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,10,1,1,1,0,0.0,0.5
6,59,2022,88101,3,33.63003,-117.67593,84.0,2.5,24,PM25 24-hour 2012,2020-10-27,Micrograms/cubic meter (LC),None,1,100,39.6,39.6,0,111.0,,-,Mission Viejo,26081.0,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,10,1,1,1,0,0.0,0.5
6,65,9,88101,1,33.447867,-117.088649,84.0,2.5,1,<undefined>,2014-05-16,Micrograms/cubic meter (LC),None,24,100,49.416667,143.0,17,,170.0,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Pechanga,12705.0,California,Riverside,Not in a city,"Riverside-San Bernardino-Ontario, CA",2015-06-18,2014,5,1,1,1,1,0.6546380952691383,1.0
6,65,9,88101,1,33.447867,-117.088649,84.0,2.5,1,<undefined>,2014-05-16,Micrograms/cubic meter (LC),None,24,100,49.416667,143.0,17,,170.0,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Pechanga,12705.0,California,Riverside,Not in a city,"Riverside-San Bernardino-Ontario, CA",2015-06-18,2014,5,1,1,1,1,0.6546380952691383,1.0
6,65,9,88101,1,33.447867,-117.088649,84.0,2.5,24,PM25 24-hour 2012,2014-05-16,Micrograms/cubic meter (LC),None,1,100,49.4,49.4,0,135.0,,-,Pechanga,12705.0,California,Riverside,Not in a city,"Riverside-San Bernardino-Ontario, CA",2015-06-18,2014,5,1,1,1,1,0.6546380952691383,1.0
6,65,9,88101,1,33.447867,-117.088649,84.0,2.5,24,PM25 24-hour 2012,2014-05-16,Micrograms/cubic meter (LC),None,1,100,49.4,49.4,0,135.0,,-,Pechanga,12705.0,California,Riverside,Not in a city,"Riverside-San Bernardino-Ontario, CA",2015-06-18,2014,5,1,1,1,1,0.6546380952691383,1.0
6,65,10,88101,1,33.747236,-115.820124,83.0,2.5,1,<undefined>,2020-09-08,Micrograms/cubic meter (LC),None,24,100,47.083333,122.0,8,,170.0,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Joshua Tree NP - Cottonwood Visitor Center,,California,Riverside,Joshua Tree National Monument,"Riverside-San Bernardino-Ontario, CA",2022-05-12,2020,9,1,1,1,0,0.0,0.5
6,65,10,88101,1,33.747236,-115.820124,83.0,2.5,1,<undefined>,2020-09-08,Micrograms/cubic meter (LC),None,24,100,47.083333,122.0,8,,170.0,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Joshua Tree NP - Cottonwood Visitor Center,,California,Riverside,Joshua Tree National Monument,"Riverside-San Bernardino-Ontario, CA",2022-05-12,2020,9,1,1,1,0,0.0,0.5
6,65,10,88101,1,33.747236,-115.820124,83.0,2.5,24,PM25 24-hour 2012,2020-09-08,Micrograms/cubic meter (LC),None,1,100,47.0,47.0,0,129.0,,-,Joshua Tree NP - Cottonwood Visitor Center,,California,Riverside,Joshua Tree National Monument,"Riverside-San Bernardino-Ontario, CA",2022-05-12,2020,9,1,1,1,0,0.0,0.5
6,65,10,88101,1,33.747236,-115.820124,83.0,2.5,24,PM25 24-hour 2012,2020-09-08,Micrograms/cubic meter (LC),None,1,100,47.0,47.0,0,129.0,,-,Joshua Tree NP - Cottonwood Visitor Center,,California,Riverside,Joshua Tree National Monument,"Riverside-San Bernardino-Ontario, CA",2022-05-12,2020,9,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,1,<undefined>,2008-06-26,Micrograms/cubic meter (LC),None,24,100,35.666667,51.0,7,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2013-06-11,2008,6,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,1,<undefined>,2008-06-26,Micrograms/cubic meter (LC),None,24,100,35.666667,51.0,7,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2013-06-11,2008,6,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,24,<undefined>,2008-06-26,Micrograms/cubic meter (LC),None,1,100,35.6,35.6,23,101.0,,-,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2013-03-15,2008,6,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,24,<undefined>,2008-06-26,Micrograms/cubic meter (LC),None,1,100,35.6,35.6,23,101.0,,-,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2013-03-15,2008,6,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,1,<undefined>,2008-06-27,Micrograms/cubic meter (LC),None,24,100,36.875,48.0,18,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2013-06-11,2008,6,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,1,<undefined>,2008-06-27,Micrograms/cubic meter (LC),None,24,100,36.875,48.0,18,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2013-06-11,2008,6,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,24,<undefined>,2008-06-27,Micrograms/cubic meter (LC),None,1,100,36.8,36.8,23,104.0,,-,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2013-03-15,2008,6,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,24,<undefined>,2008-06-27,Micrograms/cubic meter (LC),None,1,100,36.8,36.8,23,104.0,,-,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2013-03-15,2008,6,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,1,<undefined>,2014-05-16,Micrograms/cubic meter (LC),None,24,100,38.833333,119.0,19,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2015-03-27,2014,5,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,1,<undefined>,2014-05-16,Micrograms/cubic meter (LC),None,24,100,38.833333,119.0,19,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2015-03-27,2014,5,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,24,<undefined>,2014-05-16,Micrograms/cubic meter (LC),None,1,100,38.8,38.8,23,109.0,,-,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2015-03-27,2014,5,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,24,<undefined>,2014-05-16,Micrograms/cubic meter (LC),None,1,100,38.8,38.8,23,109.0,,-,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2015-03-27,2014,5,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Included,24,100,110.516667,580.7,4,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-03-08,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Included,24,100,110.516667,580.7,4,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-03-08,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Included,24,100,110.516667,580.7,4,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-03-08,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Included,24,100,110.516667,580.7,4,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-03-08,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Included,24,100,110.516667,580.7,4,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-03-08,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Included,24,100,110.516667,580.7,4,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-03-08,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Excluded,17,100,41.994118,85.4,7,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Excluded,17,100,41.994118,85.4,7,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Excluded,17,100,41.994118,85.4,7,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Excluded,17,100,41.994118,85.4,7,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Excluded,17,100,41.994118,85.4,7,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Excluded,17,100,41.994118,85.4,7,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),None,24,100,110.516667,580.7,4,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),None,24,100,110.516667,580.7,4,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),None,24,100,110.516667,580.7,4,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),None,24,100,110.516667,580.7,4,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),None,24,100,110.516667,580.7,4,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),None,24,100,110.516667,580.7,4,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Included,1,100,110.5,110.5,23,179.0,,-,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-03-08,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Included,1,100,110.5,110.5,23,179.0,,-,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-03-08,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Included,1,100,110.5,110.5,23,179.0,,-,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-03-08,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Included,1,100,110.5,110.5,23,179.0,,-,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-03-08,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Included,1,100,110.5,110.5,23,179.0,,-,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-03-08,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Included,1,100,110.5,110.5,23,179.0,,-,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-03-08,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),None,1,100,110.5,110.5,23,179.0,,-,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),None,1,100,110.5,110.5,23,179.0,,-,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),None,1,100,110.5,110.5,23,179.0,,-,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),None,1,100,110.5,110.5,23,179.0,,-,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),None,1,100,110.5,110.5,23,179.0,,-,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),None,1,100,110.5,110.5,23,179.0,,-,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Excluded,1,100,41.9,41.9,23,179.0,,-,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Excluded,1,100,41.9,41.9,23,179.0,,-,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Excluded,1,100,41.9,41.9,23,179.0,,-,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Excluded,1,100,41.9,41.9,23,179.0,,-,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Excluded,1,100,41.9,41.9,23,179.0,,-,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Excluded,1,100,41.9,41.9,23,179.0,,-,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,1,<undefined>,2020-09-12,Micrograms/cubic meter (LC),None,24,100,46.070833,101.7,20,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2021-03-01,2020,9,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,1,<undefined>,2020-09-12,Micrograms/cubic meter (LC),None,24,100,46.070833,101.7,20,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2021-03-01,2020,9,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,24,<undefined>,2020-09-12,Micrograms/cubic meter (LC),None,1,100,46.0,46.0,23,127.0,,-,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2021-03-01,2020,9,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,24,<undefined>,2020-09-12,Micrograms/cubic meter (LC),None,1,100,46.0,46.0,23,127.0,,-,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2021-03-01,2020,9,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,1,<undefined>,2020-09-13,Micrograms/cubic meter (LC),None,24,100,38.975,95.7,0,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2021-03-01,2020,9,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,1,<undefined>,2020-09-13,Micrograms/cubic meter (LC),None,24,100,38.975,95.7,0,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2021-03-01,2020,9,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,24,<undefined>,2020-09-13,Micrograms/cubic meter (LC),None,1,100,38.9,38.9,23,109.0,,-,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2021-03-01,2020,9,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,24,<undefined>,2020-09-13,Micrograms/cubic meter (LC),None,1,100,38.9,38.9,23,109.0,,-,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2021-03-01,2020,9,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,1,<undefined>,2020-09-16,Micrograms/cubic meter (LC),None,24,100,46.741667,75.7,5,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2021-03-01,2020,9,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,1,<undefined>,2020-09-16,Micrograms/cubic meter (LC),None,24,100,46.741667,75.7,5,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2021-03-01,2020,9,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,24,<undefined>,2020-09-16,Micrograms/cubic meter (LC),None,1,100,46.7,46.7,23,129.0,,-,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2021-03-01,2020,9,1,1,1,0,0.0,0.5
6,65,12,88502,3,33.92086,-116.85841,84.0,2.5,24,<undefined>,2020-09-16,Micrograms/cubic meter (LC),None,1,100,46.7,46.7,23,129.0,,-,Banning Airport,200.0,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2021-03-01,2020,9,1,1,1,0,0.0,0.5
