StateCode,CountyCode,SiteNum,ParameterCode,POC,Latitude,Longitude,Datum,ParameterName,SampleDuration,PollutantStandard,DateLocal,UnitsOfMeasure,EventType,ObservationCount,ObservationPercent,ArithmeticMean,stMaxValue,stMaxHour,AQI,MethodCode,MethodName,LocalSiteName,Address,StateName,CountyName,CityName,CBSAName,DateOfLastChange,Year,Month,HMSFLAG,HMSFLAGCHECKED
6,37,1201,88502,3,34.19925,-118.53276,84,2.5,24,<undefined>,2020-09-15,Micrograms/cubic meter (LC),None,1,100,38,38,23,107,NaN,"-",Reseda,18330,California,Los Angeles,Reseda,"Los Angeles-Long Beach-Anaheim, CA",2021-03-11,2020,9,1,1
6,37,1201,88502,3,34.19925,-118.53276,84,2.5,24,<undefined>,2020-09-15,Micrograms/cubic meter (LC),None,1,100,38,38,23,107,NaN,"-",Reseda,18330,California,Los Angeles,Reseda,"Los Angeles-Long Beach-Anaheim, CA",2021-03-11,2020,9,1,1
6,37,1201,88502,3,34.19925,-118.53276,84,2.5,24,<undefined>,2020-09-15,Micrograms/cubic meter (LC),None,1,100,38,38,23,107,NaN,"-",Reseda,18330,California,Los Angeles,Reseda,"Los Angeles-Long Beach-Anaheim, CA",2021-03-11,2020,9,1,1
6,37,1201,88502,3,34.19925,-118.53276,84,2.5,1,<undefined>,2020-10-05,Micrograms/cubic meter (LC),None,24,100,39.2,49.2,8,NaN,731,"Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation",Reseda,18330,California,Los Angeles,Reseda,"Los Angeles-Long Beach-Anaheim, CA",2021-03-11,2020,10,1,1
6,37,1201,88502,3,34.19925,-118.53276,84,2.5,1,<undefined>,2020-10-05,Micrograms/cubic meter (LC),None,24,100,39.2,49.2,8,NaN,731,"Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation",Reseda,18330,California,Los Angeles,Reseda,"Los Angeles-Long Beach-Anaheim, CA",2021-03-11,2020,10,1,1
6,37,1201,88502,3,34.19925,-118.53276,84,2.5,24,<undefined>,2020-10-05,Micrograms/cubic meter (LC),None,1,100,39.2,39.2,23,110,NaN,"-",Reseda,18330,California,Los Angeles,Reseda,"Los Angeles-Long Beach-Anaheim, CA",2021-03-11,2020,10,1,1
6,37,1201,88502,3,34.19925,-118.53276,84,2.5,24,<undefined>,2020-10-05,Micrograms/cubic meter (LC),None,1,100,39.2,39.2,23,110,NaN,"-",Reseda,18330,California,Los Angeles,Reseda,"Los Angeles-Long Beach-Anaheim, CA",2021-03-11,2020,10,1,1
6,37,1302,88101,1,33.901389,-118.205,84,2.5,24,PM25 24-hour 2012,2017-12-06,Micrograms/cubic meter (LC),None,1,100,35.6,35.6,0,101,155,"Thermo Electron Model RAAS2.5-300 Sequential w/VSCC - Gravimetric",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-11-05,2017,12,1,1
6,37,1302,88101,1,33.901389,-118.205,84,2.5,24,PM25 24-hour 2012,2020-09-12,Micrograms/cubic meter (LC),None,1,100,47.8,47.8,0,131,145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-10-31,2020,9,1,1
6,37,1302,88101,1,33.901389,-118.205,84,2.5,24,PM25 24-hour 2012,2020-09-12,Micrograms/cubic meter (LC),None,1,100,47.8,47.8,0,131,145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-10-31,2020,9,1,1
6,37,1302,88101,1,33.901389,-118.205,84,2.5,24,PM25 24-hour 2012,2020-09-12,Micrograms/cubic meter (LC),None,1,100,47.8,47.8,0,131,145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-10-31,2020,9,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,1,<undefined>,2020-09-12,Micrograms/cubic meter (LC),None,24,100,49.416667,81,8,NaN,170,"Met-one BAM-1020 W/PM2.5 SCC - Beta Attenuation",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,1,<undefined>,2020-09-12,Micrograms/cubic meter (LC),None,24,100,49.416667,81,8,NaN,170,"Met-one BAM-1020 W/PM2.5 SCC - Beta Attenuation",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,1,<undefined>,2020-09-12,Micrograms/cubic meter (LC),None,24,100,49.416667,81,8,NaN,170,"Met-one BAM-1020 W/PM2.5 SCC - Beta Attenuation",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,24,<undefined>,2020-09-12,Micrograms/cubic meter (LC),None,1,100,49.4,49.4,23,135,NaN,"-",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,24,<undefined>,2020-09-12,Micrograms/cubic meter (LC),None,1,100,49.4,49.4,23,135,NaN,"-",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,24,<undefined>,2020-09-12,Micrograms/cubic meter (LC),None,1,100,49.4,49.4,23,135,NaN,"-",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1
6,37,1302,88101,1,33.901389,-118.205,84,2.5,24,PM25 24-hour 2012,2020-09-13,Micrograms/cubic meter (LC),None,1,100,47.2,47.2,0,130,145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-10-31,2020,9,1,1
6,37,1302,88101,1,33.901389,-118.205,84,2.5,24,PM25 24-hour 2012,2020-09-13,Micrograms/cubic meter (LC),None,1,100,47.2,47.2,0,130,145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-10-31,2020,9,1,1
6,37,1302,88101,1,33.901389,-118.205,84,2.5,24,PM25 24-hour 2012,2020-09-13,Micrograms/cubic meter (LC),None,1,100,47.2,47.2,0,130,145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-10-31,2020,9,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,1,<undefined>,2020-09-13,Micrograms/cubic meter (LC),None,24,100,48.0125,61.6,23,NaN,170,"Met-one BAM-1020 W/PM2.5 SCC - Beta Attenuation",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,1,<undefined>,2020-09-13,Micrograms/cubic meter (LC),None,24,100,48.0125,61.6,23,NaN,170,"Met-one BAM-1020 W/PM2.5 SCC - Beta Attenuation",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,1,<undefined>,2020-09-13,Micrograms/cubic meter (LC),None,24,100,48.0125,61.6,23,NaN,170,"Met-one BAM-1020 W/PM2.5 SCC - Beta Attenuation",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,24,<undefined>,2020-09-13,Micrograms/cubic meter (LC),None,1,100,48,48,23,132,NaN,"-",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,24,<undefined>,2020-09-13,Micrograms/cubic meter (LC),None,1,100,48,48,23,132,NaN,"-",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,24,<undefined>,2020-09-13,Micrograms/cubic meter (LC),None,1,100,48,48,23,132,NaN,"-",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1
6,37,1302,88101,1,33.901389,-118.205,84,2.5,24,PM25 24-hour 2012,2020-09-14,Micrograms/cubic meter (LC),None,1,100,59.3,59.3,0,153,145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-10-31,2020,9,1,1
6,37,1302,88101,1,33.901389,-118.205,84,2.5,24,PM25 24-hour 2012,2020-09-14,Micrograms/cubic meter (LC),None,1,100,59.3,59.3,0,153,145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-10-31,2020,9,1,1
6,37,1302,88101,1,33.901389,-118.205,84,2.5,24,PM25 24-hour 2012,2020-09-14,Micrograms/cubic meter (LC),None,1,100,59.3,59.3,0,153,145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-10-31,2020,9,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,1,<undefined>,2020-09-14,Micrograms/cubic meter (LC),None,24,100,60.304167,80.7,23,NaN,170,"Met-one BAM-1020 W/PM2.5 SCC - Beta Attenuation",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,1,<undefined>,2020-09-14,Micrograms/cubic meter (LC),None,24,100,60.304167,80.7,23,NaN,170,"Met-one BAM-1020 W/PM2.5 SCC - Beta Attenuation",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,1,<undefined>,2020-09-14,Micrograms/cubic meter (LC),None,24,100,60.304167,80.7,23,NaN,170,"Met-one BAM-1020 W/PM2.5 SCC - Beta Attenuation",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,24,<undefined>,2020-09-14,Micrograms/cubic meter (LC),None,1,100,60.3,60.3,23,153,NaN,"-",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,24,<undefined>,2020-09-14,Micrograms/cubic meter (LC),None,1,100,60.3,60.3,23,153,NaN,"-",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,24,<undefined>,2020-09-14,Micrograms/cubic meter (LC),None,1,100,60.3,60.3,23,153,NaN,"-",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1
6,37,1302,88101,1,33.901389,-118.205,84,2.5,24,PM25 24-hour 2012,2020-09-15,Micrograms/cubic meter (LC),None,1,100,64.4,64.4,0,156,145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-10-31,2020,9,1,1
6,37,1302,88101,1,33.901389,-118.205,84,2.5,24,PM25 24-hour 2012,2020-09-15,Micrograms/cubic meter (LC),None,1,100,64.4,64.4,0,156,145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-10-31,2020,9,1,1
6,37,1302,88101,1,33.901389,-118.205,84,2.5,24,PM25 24-hour 2012,2020-09-15,Micrograms/cubic meter (LC),None,1,100,64.4,64.4,0,156,145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-10-31,2020,9,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,1,<undefined>,2020-09-15,Micrograms/cubic meter (LC),None,24,100,65.45,80.7,7,NaN,170,"Met-one BAM-1020 W/PM2.5 SCC - Beta Attenuation",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,1,<undefined>,2020-09-15,Micrograms/cubic meter (LC),None,24,100,65.45,80.7,7,NaN,170,"Met-one BAM-1020 W/PM2.5 SCC - Beta Attenuation",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,1,<undefined>,2020-09-15,Micrograms/cubic meter (LC),None,24,100,65.45,80.7,7,NaN,170,"Met-one BAM-1020 W/PM2.5 SCC - Beta Attenuation",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,24,<undefined>,2020-09-15,Micrograms/cubic meter (LC),None,1,100,65.4,65.4,23,156,NaN,"-",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,24,<undefined>,2020-09-15,Micrograms/cubic meter (LC),None,1,100,65.4,65.4,23,156,NaN,"-",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,24,<undefined>,2020-09-15,Micrograms/cubic meter (LC),None,1,100,65.4,65.4,23,156,NaN,"-",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1
6,37,1302,88101,1,33.901389,-118.205,84,2.5,24,PM25 24-hour 2012,2020-09-16,Micrograms/cubic meter (LC),None,1,100,43.4,43.4,0,120,145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-10-31,2020,9,1,1
6,37,1302,88101,1,33.901389,-118.205,84,2.5,24,PM25 24-hour 2012,2020-09-16,Micrograms/cubic meter (LC),None,1,100,43.4,43.4,0,120,145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-10-31,2020,9,1,1
6,37,1302,88101,1,33.901389,-118.205,84,2.5,24,PM25 24-hour 2012,2020-09-16,Micrograms/cubic meter (LC),None,1,100,43.4,43.4,0,120,145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-10-31,2020,9,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,1,<undefined>,2020-09-16,Micrograms/cubic meter (LC),None,24,100,45.375,83.5,10,NaN,170,"Met-one BAM-1020 W/PM2.5 SCC - Beta Attenuation",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,1,<undefined>,2020-09-16,Micrograms/cubic meter (LC),None,24,100,45.375,83.5,10,NaN,170,"Met-one BAM-1020 W/PM2.5 SCC - Beta Attenuation",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,1,<undefined>,2020-09-16,Micrograms/cubic meter (LC),None,24,100,45.375,83.5,10,NaN,170,"Met-one BAM-1020 W/PM2.5 SCC - Beta Attenuation",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,24,<undefined>,2020-09-16,Micrograms/cubic meter (LC),None,1,100,45.3,45.3,23,125,NaN,"-",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,24,<undefined>,2020-09-16,Micrograms/cubic meter (LC),None,1,100,45.3,45.3,23,125,NaN,"-",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,24,<undefined>,2020-09-16,Micrograms/cubic meter (LC),None,1,100,45.3,45.3,23,125,NaN,"-",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1
6,37,1302,88101,1,33.901389,-118.205,84,2.5,24,PM25 24-hour 2012,2020-10-04,Micrograms/cubic meter (LC),None,1,100,42.6,42.6,0,118,145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-10-31,2020,10,1,1
6,37,1302,88101,1,33.901389,-118.205,84,2.5,24,PM25 24-hour 2012,2020-10-04,Micrograms/cubic meter (LC),None,1,100,42.6,42.6,0,118,145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-10-31,2020,10,1,1
6,37,1302,88101,1,33.901389,-118.205,84,2.5,24,PM25 24-hour 2012,2020-10-04,Micrograms/cubic meter (LC),None,1,100,42.6,42.6,0,118,145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-10-31,2020,10,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,1,<undefined>,2020-10-04,Micrograms/cubic meter (LC),None,24,100,43.204167,59.9,12,NaN,170,"Met-one BAM-1020 W/PM2.5 SCC - Beta Attenuation",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,10,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,1,<undefined>,2020-10-04,Micrograms/cubic meter (LC),None,24,100,43.204167,59.9,12,NaN,170,"Met-one BAM-1020 W/PM2.5 SCC - Beta Attenuation",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,10,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,1,<undefined>,2020-10-04,Micrograms/cubic meter (LC),None,24,100,43.204167,59.9,12,NaN,170,"Met-one BAM-1020 W/PM2.5 SCC - Beta Attenuation",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,10,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,24,<undefined>,2020-10-04,Micrograms/cubic meter (LC),None,1,100,43.2,43.2,23,120,NaN,"-",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,10,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,24,<undefined>,2020-10-04,Micrograms/cubic meter (LC),None,1,100,43.2,43.2,23,120,NaN,"-",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,10,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,24,<undefined>,2020-10-04,Micrograms/cubic meter (LC),None,1,100,43.2,43.2,23,120,NaN,"-",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,10,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,1,<undefined>,2020-10-05,Micrograms/cubic meter (LC),None,24,100,37.85,62.8,0,NaN,170,"Met-one BAM-1020 W/PM2.5 SCC - Beta Attenuation",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,10,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,1,<undefined>,2020-10-05,Micrograms/cubic meter (LC),None,24,100,37.85,62.8,0,NaN,170,"Met-one BAM-1020 W/PM2.5 SCC - Beta Attenuation",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,10,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,24,<undefined>,2020-10-05,Micrograms/cubic meter (LC),None,1,100,37.8,37.8,23,107,NaN,"-",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,10,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,24,<undefined>,2020-10-05,Micrograms/cubic meter (LC),None,1,100,37.8,37.8,23,107,NaN,"-",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,10,1,1
6,37,1302,88101,1,33.901389,-118.205,84,2.5,24,PM25 24-hour 2012,2020-10-27,Micrograms/cubic meter (LC),None,1,100,40.4,40.4,0,113,145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-10-31,2020,10,1,1
6,37,1302,88101,1,33.901389,-118.205,84,2.5,24,PM25 24-hour 2012,2020-10-27,Micrograms/cubic meter (LC),None,1,100,40.4,40.4,0,113,145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-10-31,2020,10,1,1
6,37,1302,88101,1,33.901389,-118.205,84,2.5,24,PM25 24-hour 2012,2020-10-27,Micrograms/cubic meter (LC),None,1,100,40.4,40.4,0,113,145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-10-31,2020,10,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,1,<undefined>,2020-10-27,Micrograms/cubic meter (LC),None,24,100,43.933333,100.4,8,NaN,170,"Met-one BAM-1020 W/PM2.5 SCC - Beta Attenuation",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,10,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,1,<undefined>,2020-10-27,Micrograms/cubic meter (LC),None,24,100,43.933333,100.4,8,NaN,170,"Met-one BAM-1020 W/PM2.5 SCC - Beta Attenuation",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,10,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,1,<undefined>,2020-10-27,Micrograms/cubic meter (LC),None,24,100,43.933333,100.4,8,NaN,170,"Met-one BAM-1020 W/PM2.5 SCC - Beta Attenuation",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,10,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,24,<undefined>,2020-10-27,Micrograms/cubic meter (LC),None,1,100,43.9,43.9,23,122,NaN,"-",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,10,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,24,<undefined>,2020-10-27,Micrograms/cubic meter (LC),None,1,100,43.9,43.9,23,122,NaN,"-",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,10,1,1
6,37,1302,88502,3,33.901389,-118.205,84,2.5,24,<undefined>,2020-10-27,Micrograms/cubic meter (LC),None,1,100,43.9,43.9,23,122,NaN,"-",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,10,1,1
6,37,1302,88101,1,33.901389,-118.205,84,2.5,24,PM25 24-hour 2012,2020-12-03,Micrograms/cubic meter (LC),None,1,100,35.8,35.8,0,102,145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",Compton,700,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2021-10-31,2020,12,1,1
6,37,1602,88101,2,34.01029,-118.0685,83,2.5,24,PM25 24-hour 2012,2020-09-12,Micrograms/cubic meter (LC),Included,1,100,60.5,60.5,0,154,143,"R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric",Pico Rivera #2,4144,California,Los Angeles,Pico Rivera,"Los Angeles-Long Beach-Anaheim, CA",2022-07-07,2020,9,1,1
6,37,1602,88101,21,34.01029,-118.0685,83,2.5,24,PM25 24-hour 2012,2020-09-15,Micrograms/cubic meter (LC),Included,1,100,48.5,48.5,0,133,143,"R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric",Pico Rivera #2,4144,California,Los Angeles,Pico Rivera,"Los Angeles-Long Beach-Anaheim, CA",2022-07-01,2020,9,1,1
6,37,1602,88101,1,34.01029,-118.0685,83,2.5,24,PM25 24-hour 2012,2020-10-06,Micrograms/cubic meter (LC),None,1,100,39.8,39.8,0,112,143,"R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric",Pico Rivera #2,4144,California,Los Angeles,Pico Rivera,"Los Angeles-Long Beach-Anaheim, CA",2022-07-01,2020,10,1,1
6,37,1602,88101,1,34.01029,-118.0685,83,2.5,24,PM25 24-hour 2012,2020-10-06,Micrograms/cubic meter (LC),None,1,100,39.8,39.8,0,112,143,"R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric",Pico Rivera #2,4144,California,Los Angeles,Pico Rivera,"Los Angeles-Long Beach-Anaheim, CA",2022-07-01,2020,10,1,1
6,37,1602,88101,2,34.01029,-118.0685,83,2.5,24,PM25 24-hour 2012,2020-10-06,Micrograms/cubic meter (LC),None,1,100,39.9,39.9,0,112,143,"R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric",Pico Rivera #2,4144,California,Los Angeles,Pico Rivera,"Los Angeles-Long Beach-Anaheim, CA",2022-07-07,2020,10,1,1
6,37,1602,88101,2,34.01029,-118.0685,83,2.5,24,PM25 24-hour 2012,2020-10-06,Micrograms/cubic meter (LC),None,1,100,39.9,39.9,0,112,143,"R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric",Pico Rivera #2,4144,California,Los Angeles,Pico Rivera,"Los Angeles-Long Beach-Anaheim, CA",2022-07-07,2020,10,1,1
6,37,1602,88101,21,34.01029,-118.0685,83,2.5,24,PM25 24-hour 2012,2020-10-27,Micrograms/cubic meter (LC),None,1,100,46.8,46.8,0,129,143,"R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric",Pico Rivera #2,4144,California,Los Angeles,Pico Rivera,"Los Angeles-Long Beach-Anaheim, CA",2022-07-01,2020,10,1,1
